term_str,n,num,stop,pos_max,p,s,i,h,wlen,df,idf,tfidf_n_sum,tfidf_jp_sum,tfidf_cp_sum,tfidf_l2_sum,tfidf_logn_sum,tfidf_sub_sum,tfidf_max_sum,tfidf_bool_sum
sport,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,1.2912769874006896e-05,1.2912769874006896e-05,1.3806772592331805e-05,0.0,0.0,5.68867293825055e-06,1.5007023973762527e-05
sportfish,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,5.791273128903419e-07,5.791273128903419e-07,1.3485113552063225e-06,0.0,0.0,6.612474526513431e-07,9.066246597821568e-07
sporting,3,0,0,VBG,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,8,3,10.751265088762233,1.283729284665208e-05,2.46642777241183e-06,2.46642777241183e-06,5.447978409468528e-06,1.6295567440130293e-05,1.4591329584362441e-05,1.4505404796788971e-05,4.027651318679573e-06
sports,2,0,0,NNS,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,6,2,11.33622758948339,6.661916889097728e-06,2.681788219602932e-05,2.681788219602932e-05,2.6340319838859596e-05,8.45658950400489e-06,7.572174768748579e-06,1.5484613347662762e-05,3.2650082119400656e-05
spot,21,0,0,NN,0.00010320728938341017,9689.238095238095,13.242167509700002,0.0013666882142372,4,21,7.943910166704629,9.956941481502775e-05,8.536187855200283e-05,8.536187855200283e-05,0.0001096358605843623,0.00012639270081898503,0.00011317418442059362,0.0001491801937997061,0.00010495614373751205
spotlight,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,8.813487650397955e-07,8.813487650397955e-07,1.9302381767300684e-06,0.0,0.0,6.612474526513431e-07,1.1373060391519684e-06
spots,3,0,0,NNS,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,5,3,10.751265088762233,1.283729284665208e-05,1.0695773976679266e-05,1.0695773976679266e-05,1.602201070185427e-05,1.6295567440130293e-05,1.4591329584362441e-05,2.030491783804988e-05,1.4749953466710957e-05
spotted,5,0,0,VBD,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,7,5,10.014299494596028,2.432117806764474e-05,4.2864369098840354e-05,4.2864369098840354e-05,3.999150492854211e-05,3.087312895008727e-05,2.764432729736492e-05,3.612962603233689e-05,5.250480340920044e-05
sprained,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,8.248450955180732e-07,8.248450955180732e-07,2.0100351655878936e-06,0.0,0.0,6.612474526513431e-07,1.014673696670886e-06
spray,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,1.2612754029274662e-06,1.2612754029274662e-06,2.8198474595857483e-06,0.0,0.0,1.2325458032876237e-06,1.6111553680448765e-06
spread,4,0,0,VB,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,6,4,10.33622758948339,1.869670844537541e-05,9.602732268048526e-06,9.602732268048526e-06,1.6220583401255904e-05,2.3733467563570175e-05,2.125135247190011e-05,2.4084964305895417e-05,1.3501467005500789e-05
sprightly,1,0,0,RB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,4.335227291291341e-06,4.335227291291341e-06,7.541611420961709e-06,0.0,0.0,3.7081719893781293e-06,4.843749143555895e-06
spring,3,0,0,NN,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,6,3,10.751265088762233,1.283729284665208e-05,1.2869298412409168e-05,1.2869298412409168e-05,1.652189717382402e-05,1.6295567440130293e-05,1.4591329584362441e-05,1.7456942683859257e-05,1.8231984803115353e-05
springs,11,0,0,NNP,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,7,8,9.33622758948339,5.8240394448511734e-05,1.4202852626145194e-05,1.4202852626145194e-05,2.6609616575853307e-05,6.11120889403656e-05,5.9358541912663455e-05,4.970544184154013e-05,1.739736810604303e-05
sprout,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,4.231483288879488e-07,4.231483288879488e-07,9.811880749686584e-07,0.0,0.0,3.130275055968428e-07,6.412788307104321e-07
sprouted,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,5.678551189244949e-07,5.678551189244949e-07,9.138453409975594e-07,0.0,0.0,2.873067140530629e-07,9.838738941679357e-07
spry,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,5.059646432304035e-06,5.059646432304035e-06,7.986558342342287e-06,0.0,0.0,3.7081719893781293e-06,5.924948593577872e-06
spy,24,0,0,NN,0.00011795118786675447,8478.083333333334,13.049522431757605,0.001539206671919668,3,19,8.088300076039804,0.00011716296450765702,9.125876570355305e-05,9.125876570355305e-05,0.00011141000874133421,0.0001321282985195938,0.0001272462721771197,0.00013129954709287247,9.749117658924155e-05
spying,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.50774638043945e-06,1.50774638043945e-06,3.548018857778693e-06,0.0,0.0,1.727671040505714e-06,1.6297220604990869e-06
squad,7,0,0,NN,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,5,7,9.528872667425786,3.503995807354975e-05,1.3779381587799983e-05,1.3779381587799983e-05,2.6290829910939494e-05,4.4479471389155194e-05,3.982767885572898e-05,4.660320765328181e-05,1.8233604060776093e-05
squadron,11,0,0,NN,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,8,8,9.33622758948339,5.824039444851175e-05,8.773312690146435e-05,8.773312690146435e-05,0.00010090001875606185,6.312126121206213e-05,6.335944491118575e-05,7.950909047357914e-05,8.330842077894823e-05
squadrons,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,5.570454800966843e-06,5.570454800966843e-06,7.280412487246344e-06,0.0,0.0,2.1237712302802014e-06,7.74318190292415e-06
squalor,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,3.887800781755638e-07,3.887800781755638e-07,1.1542443726547837e-06,0.0,0.0,4.46170426529461e-07,3.8172045197536744e-07
square,5,0,0,NNP,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,6,4,10.33622758948339,2.5358625334473134e-05,2.099717891532003e-05,2.099717891532003e-05,3.289550770169136e-05,2.8680255307405157e-05,2.882352724064868e-05,3.1651101867276264e-05,2.2550817544396807e-05
squareshaped,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,1.2339741180509776e-07,1.2339741180509776e-07,3.2684522496498523e-07,0.0,0.0,5.988076777105295e-08,2.076795103235437e-07
squeak,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,2.577213238802588e-06,2.577213238802588e-06,5.21487808240376e-06,0.0,0.0,2.717921514941927e-06,3.0070127284583123e-06
squeaky,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,1,12.33622758948339,7.950959111015504e-06,5.407187079394237e-06,5.407187079394237e-06,1.111380416459855e-05,5.903962438569465e-06,9.037346603094196e-06,5.68867293825055e-06,3.0070127284583123e-06
squeal,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,3.3096770563674836e-06,3.3096770563674836e-06,5.796443978957048e-06,0.0,0.0,2.717921514941927e-06,4.0619587720015325e-06
squeezing,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,2.5510097773156227e-06,2.5510097773156227e-06,5.164956794822641e-06,0.0,0.0,2.717921514941927e-06,3.10107513288946e-06
squibbles,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,9,2,11.33622758948339,6.661916889097728e-06,3.657513618645894e-06,3.657513618645894e-06,7.265328110943455e-06,8.45658950400489e-06,7.572174768748579e-06,9.569751584782985e-06,5.276776020885711e-06
squidward,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,2.498117281015319e-05,2.498117281015319e-05,2.017180517239963e-05,0.0,0.0,5.68867293825055e-06,2.7942101030389154e-05
squirt,6,0,0,NNP,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,6,5,10.014299494596028,3.077560550337679e-05,1.546174808992486e-05,1.546174808992486e-05,2.3253230444848346e-05,3.5665845980947125e-05,3.498066207745675e-05,3.293365262629201e-05,1.996362199227604e-05
squishy,9,0,0,NNP,4.4231695450032926e-05,22608.222222222223,14.46455993103645,0.0006397920096883534,7,5,10.014299494596028,5.013888781057292e-05,8.8975128738738e-06,8.8975128738738e-06,2.054581550278498e-05,4.649667237772991e-05,4.9653331637640385e-05,3.2513115720896636e-05,8.5839082990145e-06
sshhh,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,1.50774638043945e-06,1.50774638043945e-06,2.9945787251218994e-06,0.0,0.0,1.067504057548253e-06,2.3593930739498216e-06
sshould,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,4.968053207578294e-06,4.968053207578294e-06,8.26723282708365e-06,0.0,0.0,2.717921514941927e-06,5.278077127752761e-06
ssr,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,3,2,11.33622758948339,6.661916889097728e-06,1.5793398025373298e-06,1.5793398025373298e-06,4.012941453607328e-06,8.45658950400489e-06,7.572174768748579e-06,8.053120363531757e-06,2.1284043465596225e-06
sssss,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,6.4762883080622e-06,6.4762883080622e-06,7.496290638487901e-06,0.0,0.0,2.1237712302802014e-06,9.39718768755528e-06
sta,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,7.335820722933658e-07,7.335820722933658e-07,1.6656076647949875e-06,0.0,0.0,5.959562125786256e-07,1.0795732805164066e-06
stabbed,2,0,0,VBD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,2,11.33622758948339,6.661916889097728e-06,3.1477014722367387e-06,3.1477014722367387e-06,6.871752099983118e-06,8.45658950400489e-06,7.572174768748579e-06,1.0024740951158347e-05,4.5438801174319745e-06
stabilising,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,1.4887599445376295e-05,1.4887599445376295e-05,1.6765210668644787e-05,0.0,0.0,1.1630175784867796e-05,1.5007023973762527e-05
stability,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,9,2,11.33622758948339,6.661916889097728e-06,5.735165894359733e-06,5.735165894359733e-06,9.044117503789661e-06,8.45658950400489e-06,7.572174768748579e-06,9.660749458058053e-06,7.26858806185603e-06
stabilize,1,0,0,VB,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,1.973762934558775e-06,1.973762934558775e-06,3.7480681341100135e-06,0.0,0.0,8.274433364728057e-07,2.2672986741939146e-06
stabilizers,2,0,0,NNS,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,11,2,11.33622758948339,6.661916889097728e-06,0.00014052426732890513,0.00014052426732890513,5.3355031413537766e-05,8.45658950400489e-06,7.572174768748579e-06,1.829727488525594e-05,0.00014727117742722448
stabilizing,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,11,1,12.33622758948339,0.0,9.34718617596441e-07,9.34718617596441e-07,2.3838423843169224e-06,0.0,0.0,9.354706609567607e-07,1.0908432681302936e-06
stable,2,0,0,JJ,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,6,2,11.33622758948339,6.661916889097728e-06,1.030537052537589e-05,1.030537052537589e-05,1.4724724242863913e-05,8.45658950400489e-06,7.572174768748579e-06,1.184469841665982e-05,1.3565822046614447e-05
stabs,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,9.840812762987841e-06,9.840812762987841e-06,1.1654441131338083e-05,0.0,0.0,3.7081719893781293e-06,1.1358668906508864e-05
stadium,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,2.076525559313295e-06,2.076525559313295e-06,3.6116625321725877e-06,0.0,0.0,8.274433364728057e-07,2.7107161545001714e-06
staff,3,0,0,NN,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,5,3,10.751265088762233,1.283729284665208e-05,5.682384806732884e-06,5.682384806732884e-06,9.83909052145856e-06,1.6295567440130293e-05,1.4591329584362441e-05,1.629802638734879e-05,8.886222398901574e-06
stage,11,0,0,NN,5.40609611055958e-05,18497.636363636364,14.175053313841465,0.0007663170058693303,5,11,8.876795970846091,5.498314729872049e-05,6.514600769808469e-05,6.514600769808469e-05,7.293114754973087e-05,6.97952127118909e-05,6.249582629334571e-05,8.337403247695603e-05,7.794275384398292e-05
stages,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,5.9269781929723005e-06,5.9269781929723005e-06,8.208917673245922e-06,0.0,0.0,2.717921514941927e-06,7.304941054004787e-06
stai,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,4,2,11.33622758948339,6.661916889097728e-06,4.356864576308212e-06,4.356864576308212e-06,8.732222470818464e-06,8.45658950400489e-06,7.572174768748579e-06,1.1389709050284451e-05,5.690281091074391e-06
stain,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,1.5684460500490257e-05,1.5684460500490257e-05,1.721851365395834e-05,0.0,0.0,1.1630175784867796e-05,1.5839104954013357e-05
stained,2,0,0,JJ,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,7,2,11.33622758948339,6.661916889097728e-06,8.1793917002798e-06,8.1793917002798e-06,1.1501389031871078e-05,8.45658950400489e-06,7.572174768748579e-06,1.0934719683909088e-05,1.2341852624224788e-05
staircase,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,9.05582201421188e-08,9.05582201421188e-08,1.863501869193232e-07,0.0,0.0,2.351906124341408e-08,1.6148160660431906e-07
stairs,8,0,0,NNS,3.931706262225149e-05,25434.25,14.634484932478761,0.0005753849605346634,6,7,9.528872667425786,4.118151767134478e-05,0.000244172675221301,0.000244172675221301,0.000133249044352448,4.903986928245874e-05,4.6808396778418e-05,7.198660301298381e-05,0.00025450632214531833
stairway,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,4.1357495568095855e-06,4.1357495568095855e-06,6.032174793129518e-06,0.0,0.0,2.1237712302802014e-06,5.521300798903002e-06
stairwell,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,9,2,11.33622758948339,6.661916889097728e-06,1.9108845130169247e-05,1.9108845130169247e-05,2.3858799530784994e-05,8.45658950400489e-06,7.572174768748579e-06,1.7304570813164228e-05,2.052825680441072e-05
stake,7,0,0,NN,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,5,7,9.528872667425786,3.503995807354975e-05,2.0351350107965248e-05,2.0351350107965248e-05,3.4884545992573446e-05,4.4479471389155194e-05,3.982767885572898e-05,5.1257834548991735e-05,2.518497168468282e-05
stale,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,4.879564837927999e-06,4.879564837927999e-06,8.849500431665124e-06,0.0,0.0,3.7081719893781293e-06,4.843749143555895e-06
stalking,1,0,0,VBG,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,1.5604561703265403e-06,1.5604561703265403e-06,3.184025999727138e-06,0.0,0.0,9.354706609567607e-07,2.0460508669724756e-06
stall,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,5,1,12.33622758948339,0.0,3.0027959492541655e-05,3.0027959492541655e-05,2.39929302624672e-05,0.0,0.0,1.1630175784867796e-05,3.0816562598528404e-05
stalled,1,0,0,VBN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,2.2292656354511572e-06,2.2292656354511572e-06,4.136998638956176e-06,0.0,0.0,1.4447423335239526e-06,2.96166121203614e-06
stalling,5,0,0,VBG,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,8,4,10.33622758948339,2.5358625334473134e-05,8.917886367057492e-06,8.917886367057492e-06,1.6206866213715445e-05,2.8680255307405157e-05,2.882352724064868e-05,2.4654923720541343e-05,1.0545852074285713e-05
stallions,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,4.200286470906622e-06,4.200286470906622e-06,6.499698108529512e-06,0.0,0.0,1.727671040505714e-06,5.052870024835858e-06
stalwart,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,1.008936068808044e-06,1.008936068808044e-06,2.041068368625954e-06,0.0,0.0,6.612474526513431e-07,1.3195710704417371e-06
stamp,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,2,11.33622758948339,6.661916889097728e-06,2.0268684684720947e-05,2.0268684684720947e-05,2.1475567174060955e-05,8.45658950400489e-06,7.572174768748579e-06,1.2754677149410554e-05,2.3851035453730757e-05
stamps,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.0188867016945665e-05,1.0188867016945665e-05,1.3806772592331805e-05,0.0,0.0,1.1630175784867796e-05,1.0100615435042085e-05
stan,2,0,0,NNP,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,4,1,12.33622758948339,7.950959111015504e-06,8.158550535525017e-06,8.158550535525017e-06,1.4474899244931757e-05,5.903962438569465e-06,9.037346603094196e-06,7.669173887122971e-06,4.556650984510503e-06
stand,61,0,0,VBP,0.0002997926024946676,3335.6393442622953,11.703747594915875,0.003508696950420537,5,53,6.60830713492019,0.0002518598417145188,0.00040068354698470437,0.00040068354698470437,0.0003107545434496559,0.0003008388619183124,0.00028426371081576273,0.0003257151097445029,0.00046120440572179795
standard,6,0,0,JJ,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,8,6,9.751265088762233,2.9758418138566335e-05,1.8039952235530984e-05,1.8039952235530984e-05,2.7337896622963832e-05,3.777512248737648e-05,3.382449026878221e-05,3.9271061011836294e-05,2.3444626697320484e-05
standards,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,7.024671614390263e-07,7.024671614390263e-07,1.5204841819000072e-06,0.0,0.0,4.46170426529461e-07,1.1492802409430611e-06
standby,3,0,0,NN,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,7,3,10.751265088762233,1.283729284665208e-05,0.00026842706845109636,0.00026842706845109636,7.629193246048661e-05,1.6295567440130293e-05,1.4591329584362441e-05,2.609949932060223e-05,0.00028194258797090447
standing,26,0,0,VBG,0.00012778045352231736,7825.923076923076,12.934045214337669,0.0016527181633662258,8,23,7.812665633426376,0.00012297016716274778,0.00010523490439508094,0.00010523490439508094,0.0001261726122619681,0.0001470526186991824,0.0001373968767963036,0.00015863921489072264,0.0001184424266098586
standout,1,0,0,VBP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,6.030867958687238e-05,6.030867958687238e-05,3.421446933708061e-05,0.0,0.0,1.1630175784867796e-05,6.243563984806015e-05
stands,9,0,0,VBZ,4.4231695450032926e-05,22608.222222222223,14.46455993103645,0.0006397920096883534,6,9,9.166302588041077,4.521992063585047e-05,1.1865608418447885e-05,1.1865608418447885e-05,2.461137716706619e-05,5.740184283098422e-05,5.139859109379784e-05,5.388643798918783e-05,1.8516944658583064e-05
stank,3,0,0,NN,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,5,1,12.33622758948339,1.590191822203101e-05,5.80338341707707e-06,5.80338341707707e-06,1.228190470772761e-05,1.009289045244938e-05,1.4323855471924016e-05,4.839886817305228e-06,2.3593930739498216e-06
stanley,4,0,0,NNP,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,7,4,10.33622758948339,1.869670844537541e-05,1.9805403011661323e-05,1.9805403011661323e-05,2.8182112455436224e-05,2.3733467563570175e-05,2.125135247190011e-05,2.816633250480216e-05,2.5421012751617016e-05
star,43,0,0,NNP,0.00021132921159460177,4731.9534883720935,12.208220177776663,0.0025799535451428513,4,40,7.014299494596027,0.0001864461973117661,0.00014274233113829157,0.00014274233113829157,0.00016594356656999832,0.0002295280728274487,0.00021192146562556177,0.00023169389719568983,0.00016831912115919653
starboard,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,9,2,11.33622758948339,6.661916889097728e-06,6.633870877183402e-06,6.633870877183402e-06,1.1097047175009764e-05,8.45658950400489e-06,7.572174768748579e-06,1.0934719683909088e-05,7.712055243881267e-06
starbucks,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,9,1,12.33622758948339,0.0,9.209964427689274e-06,9.209964427689274e-06,1.1080239794553928e-05,0.0,0.0,3.7081719893781293e-06,1.0908254700675076e-05
stardancer,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,4.879564837927999e-06,4.879564837927999e-06,7.407851946942937e-06,0.0,0.0,2.717921514941927e-06,6.0711977945470256e-06
stardust,8,0,0,NN,3.931706262225149e-05,25434.25,14.634484932478761,0.0005753849605346634,8,6,9.751265088762233,4.2328210555093616e-05,6.933843639425255e-05,6.933843639425255e-05,6.622273778871557e-05,4.7108786671987545e-05,4.8111769226074345e-05,4.928830090349568e-05,8.144249878008264e-05
stare,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,2,11.33622758948339,6.661916889097728e-06,5.78900740188201e-06,5.78900740188201e-06,8.824145386012667e-06,8.45658950400489e-06,7.572174768748579e-06,1.0024740951158347e-05,9.078867779639064e-06
stared,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,2.9014810747037157e-06,2.9014810747037157e-06,5.0688022208083384e-06,0.0,0.0,1.727671040505714e-06,3.7144963846440464e-06
staring,10,0,0,VBG,4.914632827781436e-05,20347.4,14.3125568375914,0.0007034096168351435,7,10,9.014299494596028,5.0148104136716125e-05,2.813137199164549e-05,2.813137199164549e-05,4.075092536964599e-05,6.365764361040148e-05,5.7000142026095965e-05,6.806257480905986e-05,3.755445168358758e-05
stark,124,0,0,NNP,0.0006094144706448981,1640.9193548387098,10.680288622091886,0.006508722436966856,5,94,5.781638737805752,0.00045412118047321844,0.0007283401775012054,0.0007283401775012054,0.0005474182221304762,0.000508727263934488,0.0004977957526935216,0.0005381517878911593,0.0007610551267486467
starkiller,1,0,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,10,1,12.33622758948339,0.0,3.352087028488398e-06,3.352087028488398e-06,6.213377109420721e-06,0.0,0.0,2.717921514941927e-06,3.988254629228734e-06
starks,6,0,0,NNP,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,6,5,10.014299494596028,3.077560550337679e-05,7.57391859984591e-06,7.57391859984591e-06,1.4622633183022444e-05,3.5665845980947125e-05,3.498066207745675e-05,2.9672540866646792e-05,1.0523665722384105e-05
starlord,2,0,0,NN,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,8,2,11.33622758948339,6.661916889097728e-06,2.6112125309837945e-06,2.6112125309837945e-06,5.638795857120095e-06,8.45658950400489e-06,7.572174768748579e-06,8.659772852032244e-06,3.7018915664225557e-06
stars,13,0,0,NNS,6.389022676115868e-05,15651.846153846152,13.934045214337669,0.0008902493084442715,5,12,8.751265088762233,6.53739171539463e-05,7.623474419065661e-05,7.623474419065661e-05,7.9009899247202e-05,8.001357448147371e-05,7.430634969605819e-05,8.709756916561116e-05,9.407886699423556e-05
starspangeld,1,0,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,12,1,12.33622758948339,0.0,4.1865226061294306e-07,4.1865226061294306e-07,1.0535088762995883e-06,0.0,0.0,2.422953288514105e-07,4.2303097882346494e-07
starspangled,3,0,0,JJ,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,12,2,11.33622758948339,1.3968354889154348e-05,2.66837787428479e-06,2.66837787428479e-06,5.817035469941647e-06,1.3881964595207116e-05,1.5876935454669962e-05,8.610773997191826e-06,2.3286874163524774e-06
start,86,0,0,VB,0.00042265842318920353,2365.9767441860467,11.208220177776663,0.004737248667096499,5,80,6.014299494596027,0.00032541453819208297,0.0002595491856638993,0.0002595491856638993,0.00031569196023420795,0.000398695053167094,0.0003654718978659551,0.00042532194282911555,0.0002992386920412529
started,30,0,0,VBD,0.0001474389848334431,6782.466666666666,12.727594336870244,0.0018765435884000282,7,30,7.429336993874871,0.00013569997687839009,9.321424152112384e-05,9.321424152112384e-05,0.0001271967171778716,0.00017225657708841845,0.00015424148306621672,0.00018188845229301844,0.00011625776733325569
starters,1,0,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,7.544903963403774e-05,7.544903963403774e-05,3.833368053980893e-05,0.0,0.0,1.1630175784867796e-05,7.824517847282602e-05
startin,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,4.711291872691376e-06,4.711291872691376e-06,5.4660075781831785e-06,0.0,0.0,1.4447423335239526e-06,7.74318190292415e-06
starting,21,0,0,VBG,0.00010320728938341017,9689.238095238095,13.242167509700002,0.0013666882142372,8,19,8.088300076039804,0.00010152372405532294,6.847285472184269e-05,6.847285472184269e-05,8.905883573671643e-05,0.00012338051001816694,0.00011539552271797065,0.00012243507502845136,8.885446747562078e-05
startled,1,0,0,VBD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,8,1,12.33622758948339,0.0,0.00010068297304597998,0.00010068297304597998,4.436974415122053e-05,0.0,0.0,1.1630175784867796e-05,0.00010459440951410246
starts,22,0,0,VBZ,0.0001081219222111916,9248.818181818182,13.175053313841465,0.001424512089527469,6,19,8.088300076039804,0.00010673680420610101,2.650984634366357e-05,2.650984634366357e-05,5.070836285135295e-05,0.00012612699848292853,0.00011886164473749249,0.00011026507705804792,3.750523909367799e-05
